id,prec,year,unc_m,hab,hab_why,hab_frac,era,age_new,est_year,cut,forest_frac
5821937723,tarkka,2025,3,ennallaan,tuore_havainto,1.0,2010,139,1871,0,1.0
5821939284,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,148,1862,0,0.22
5821945513,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,84,1926,0,1.0
5821955940,tarkka,2025,2,ennallaan,tuore_havainto,1.0,2010,106,1904,0,1.0
5821968622,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,93,1917,0,1.0
5821971475,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,148,1862,0,0.33
5821979449,tarkka,2025,25,ennallaan,tuore_havainto,1.0,2010,50,1960,0,0.33
5821982847,tarkka,2025,5,ennallaan,tuore_havainto,1.0,2010,95,1915,0,1.0
5821985602,tarkka,2025,20,ennallaan,tuore_havainto,1.0,2010,69,1941,0,0.56
5821985981,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,123,1887,0,1.0
5821989408,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,133,1877,0,1.0
5821994048,alueellinen,2025,1414,ei_tietoa,liian_epatarkka,,,,,,
5821994754,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,117,1893,0,0.78
5821999372,tarkka,2025,10,ei_tietoa,ei_metsavaratietoa,,2010,,,0,0.0
5822001485,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,151,1859,0,0.67
5822015742,tarkka,2025,5,ennallaan,tuore_havainto,1.0,2010,131,1879,0,1.0
5829587452,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,94,1916,0,1.0
5829587994,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,100,1910,0,0.33
5829589069,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,68,1942,0,1.0
5829622189,tarkka,2025,10,ei_tietoa,ei_metsavaratietoa,,2010,,,0,0.0
5829639601,tarkka,2025,10,ei_tietoa,ei_metsavaratietoa,,2010,,,0,0.0
5829642714,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,86,1924,0,1.0
5829654177,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,118,1892,0,1.0
5829669062,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,119,1891,0,1.0
5829676460,tarkka,2025,10,ei_tietoa,ei_metsavaratietoa,,2010,,,0,0.0
5829679515,tarkka,2025,50,ennallaan,tuore_havainto,1.0,2010,107,1903,0,1.0
5829679790,tarkka,2025,5,ennallaan,tuore_havainto,1.0,2010,84,1926,0,1.0
5829689325,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,105,1905,0,0.67
5829696316,tarkka,2025,10,ei_tietoa,ei_metsavaratietoa,,2010,,,0,0.0
5829701360,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,80,1930,0,1.0
5829712093,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,153,1857,0,0.67
5836046312,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,131,1879,0,1.0
5836067266,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,142,1868,0,0.89
5836087940,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,97,1913,0,1.0
5836094703,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,84,1926,0,0.89
5836114994,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,112,1898,0,1.0
5836119523,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,94,1916,0,1.0
5836123419,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,116,1894,0,1.0
5836125583,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,141,1869,0,0.44
5836126117,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,154,1856,0,0.89
5836129822,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,106,1904,0,1.0
5836143505,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,166,1844,0,0.33
5836149358,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,104,1906,0,1.0
5836154477,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,117,1893,0,0.67
5836156973,summittainen,2025,400,ennallaan,tuore_havainto,1.0,2010,101,1909,0,0.78
5836165479,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,80,1930,0,1.0
5836168062,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,138,1872,0,0.33
5836173933,tarkka,2025,10,ei_tietoa,ei_metsavaratietoa,,2010,,,0,0.0
5836186320,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,72,1938,0,1.0
5836210502,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,122,1888,0,0.67
5839243139,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,146,1864,0,1.0
5839262259,tarkka,2025,5,ennallaan,tuore_havainto,1.0,2010,87,1923,0,1.0
5839264079,tarkka,2025,5,ennallaan,tuore_havainto,1.0,2010,74,1936,0,1.0
5839264105,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,144,1866,0,1.0
5839264958,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,200,1810,0,0.44
5839270178,tarkka,2025,5,ennallaan,tuore_havainto,1.0,2010,91,1919,0,0.78
5839272584,tarkka,2025,5,ennallaan,tuore_havainto,1.0,2010,98,1912,0,1.0
5839279744,tarkka,2025,5,ennallaan,tuore_havainto,1.0,2010,48,1962,0,0.11
5839282445,tarkka,2025,5,ennallaan,tuore_havainto,1.0,2010,89,1921,0,1.0
5839337772,tarkka,2025,5,ennallaan,tuore_havainto,1.0,2010,93,1917,0,0.89
5839337774,tarkka,2025,5,ennallaan,tuore_havainto,1.0,2010,100,1910,0,0.33
5839347678,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,146,1864,0,0.78
5839367331,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,94,1916,0,1.0
5839368582,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,116,1894,0,1.0
5843611544,tarkka,2025,25,ennallaan,tuore_havainto,1.0,2010,73,1937,0,1.0
5843618161,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,92,1918,2,1.0
5843619340,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,100,1910,0,0.67
5843634804,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,60,1950,2,0.67
5843659288,tarkka,2025,1,ennallaan,tuore_havainto,1.0,2010,128,1882,0,1.0
5843672016,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,98,1912,0,1.0
5843674744,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,73,1937,0,1.0
5843700620,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,114,1896,0,0.33
5843711983,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,58,1952,2,1.0
5858864771,tarkka,2025,2,ennallaan,tuore_havainto,1.0,2010,133,1877,0,1.0
5858890759,tarkka,2025,2,ennallaan,tuore_havainto,1.0,2010,120,1890,0,1.0
5896090596,tarkka,2025,25,ei_tietoa,ei_metsavaratietoa,,2010,,,0,0.0
