id,lat,lon,year,species
6535779357,57.14166,14.1725,2026,Megacollybia platyphylla
6535779384,57.77328,13.81498,2026,Hydnellum ferrugineum
6535780400,57.14305,14.17417,2026,
6535781377,57.6725,12.82834,2026,Russula adusta
6535781421,57.86862,15.03071,2026,Chalciporus piperatus
6535782442,57.14222,14.17139,2026,Entoloma infula
6535784323,57.14166,14.1725,2026,Lactarius necator
6535785369,57.54694,13.88197,2026,Boletus pinophilus
6535789413,57.72522,11.80333,2026,Russula sardonia
6535790346,57.14166,14.1725,2026,Mycena sanguinolenta
6535790463,57.65564,14.93897,2026,Cerrena unicolor
6535791376,57.64558,18.64809,2026,Rubroboletus satanas
6535793319,57.72522,11.80333,2026,Hygrophoropsis aurantiaca
6535794335,57.28471,13.64185,2026,Kuehneromyces mutabilis
6535797432,57.54116,12.15296,2026,Trametes ochracea
6535799365,57.88049,13.54038,2026,Hygrocybe conica
6535799370,57.41338,15.04205,2026,Stereum hirsutum
6535799451,57.63986,12.35162,2026,Hygrocybe conica
6535800324,57.51754,18.3465,2026,Schismatomma graphidioides
6535801343,57.75187,12.81573,2026,Russula aeruginea
6535805331,57.85174,14.82132,2026,Pluteus cervinus
6535805336,57.77096,13.81949,2026,Hydnellum peckii
6535805363,57.80875,14.1249,2026,Fistulina hepatica
6535805377,57.89578,14.93088,2026,Hygrocybe acutoconica
6535807429,57.76758,12.14585,2026,Peltigera praetextata
6535809380,57.29242,13.64099,2026,Legaliana badia
6535810365,57.8512,14.82093,2026,Ampulloclitocybe clavipes
6535812425,57.18022,14.04435,2026,Laetiporus sulphureus
6535813407,57.11957,12.19274,2026,Ramalina cuspidata
6535814303,57.4954,14.40852,2026,
6535814313,57.49507,14.4084,2026,Neohygrocybe nitrata
6535815304,57.13717,14.17078,2026,Hypholoma fasciculare
6535815415,57.6725,12.82722,2026,Cortinarius obtusus
6535816324,57.14166,14.1725,2026,Collybiopsis ramealis
6535816343,57.94194,16.3738,2026,Boletus edulis
6535816443,57.13944,14.17305,2026,Gomphidius glutinosus
6535817311,57.14166,14.1725,2026,Tricholoma sulphureum
6535819309,57.83372,16.273,2026,Rhodonia placenta
6535819318,57.50082,14.42916,2026,Calonarius pseudoglaucopus
6535821406,57.67222,12.8275,2026,Entocybe nitida
6535822320,57.54849,13.89014,2026,Lactarius necator
6535825356,57.77378,13.8158,2026,Suillus luteus
6535826305,57.40996,15.04081,2026,Phlegmacium triumphans
6535826447,57.14166,14.1725,2026,Tubaria conspersa
6535828353,57.85282,14.81861,2026,Phellinidium ferrugineofuscum
6535831433,57.26975,13.66862,2026,Gomphidius glutinosus
6535832385,57.30583,14.31694,2026,Entoloma porphyrophaeum
6535834307,57.87386,15.40242,2026,Peltigera collina
6535837335,57.27242,13.64505,2026,
6535838305,57.89578,14.93088,2026,Hygrocybe ceracea
6535838312,57.02039,14.0152,2026,Agaricus litoralis
6535838342,57.51754,18.3465,2026,Cerothallia luteoalba
6535838422,57.41106,15.05917,2026,Russula aeruginea
6535840356,57.74017,12.02034,2026,Grifola frondosa
6535841411,57.7167,14.96508,2026,Clitopilus prunulus
6535842339,57.77354,13.81541,2026,Kuehneromyces mutabilis
6535844308,57.27303,12.38285,2026,Lactarius lacunarum
6535844427,57.65805,12.60222,2026,Lactarius necator
6535845439,57.77408,13.81537,2026,Hydnellum ferrugineum
6535848412,57.94222,16.37296,2026,Suillus variegatus
6535850443,57.77568,13.81931,2026,Lycoperdon nigrescens
6535852457,57.2731,13.64615,2026,Calocera viscosa
6535854373,57.09222,16.15201,2026,Fistulina hepatica
6535856351,57.91129,16.54402,2026,Agaricus campestris
6535856360,57.42426,18.87421,2026,Inocybe geophylla
6535856403,57.6725,12.82722,2026,Hebeloma crustuliniforme
6535857407,57.90348,16.55635,2026,Lacrymaria lacrymabunda
6535860388,57.30639,14.31667,2026,Cuphophyllus flavipesoides
6535862302,57.73609,14.1315,2026,Cortinarius alboviolaceus
6535863355,57.14037,14.17183,2026,Pluteus umbrosus
6535867418,57.49631,14.40786,2026,Entoloma jubatum
6535871363,57.54556,13.87835,2026,Cortinarius gentilis
6535871394,57.87358,15.40357,2026,Scytinium lichenoides
6535873424,57.12665,18.37516,2026,Cantharellula umbonata
6535874320,57.91031,16.54468,2026,
6535874398,57.40362,15.05243,2026,Armillaria borealis
6535874447,57.96267,12.00239,2026,Russula adusta
6535876403,57.75187,12.81573,2026,Inocybe sindonia
6535877390,57.14166,14.1725,2026,Fomitopsis betulina
6535877401,57.1425,14.1725,2026,Meripilus giganteus
6535878440,57.13944,14.17305,2026,Cortinarius semisanguineus
6535880327,57.74754,11.96103,2026,
6535881420,57.14166,14.1725,2026,Mycena pelianthina
6535882317,57.27287,12.38965,2026,Rickenella fibula
6535883452,57.14305,14.17389,2026,Entoloma placidum
6535885378,57.27219,13.64665,2026,Gomphidius glutinosus
6535890320,57.76763,12.15525,2026,Usnea hirta
6535891329,57.40703,15.04686,2026,Coprinopsis atramentaria
6535891413,57.27208,13.64555,2026,Gomphidius roseus
6535892397,57.11106,16.89702,2026,Variospora flavescens
6535894311,57.91129,16.54402,2026,Caloboletus radicans
6535894405,57.78976,16.27383,2026,Hypholoma fasciculare
6535895355,57.77343,13.81616,2026,Hydnellum scabrosum
6535896378,57.90348,16.55635,2026,Lycoperdon pratense
6535896409,57.77188,11.97311,2026,Leccinum scabrum
6535897402,57.54722,13.87711,2026,Laccaria laccata
6535899337,57.27303,12.38285,2026,Amanita rubescens
6535899410,57.4951,14.40846,2026,Neohygrocybe nitrata
6535899447,57.14166,14.1725,2026,Stropharia cyanea
6535900323,57.83426,16.26944,2026,
6535900387,57.73525,12.09494,2026,Punctelia subrudecta
6535901447,57.30858,13.54433,2026,Agaricus urinascens
6535902324,57.13944,14.17305,2026,Apioperdon pyriforme
6535902381,57.7795,14.04271,2026,
6535902433,57.27303,12.38285,2026,Suillus bovinus
6535903394,57.8632,14.84453,2026,Antella niemelaei
6535903418,57.76098,12.9257,2026,Phellodon violascens
6535904301,57.29291,13.63779,2026,
6535904404,57.39835,12.10904,2026,Eutypa spinosa
6535906412,57.8532,14.81819,2026,Fomitopsis betulina
6535906433,57.8732,15.40408,2026,Coprinopsis insignis
6535907426,57.77525,13.81963,2026,Tricholoma fulvum
6535907435,57.77724,14.04869,2026,Suillus bovinus
6535908346,57.49719,14.41089,2026,Entoloma prunuloides
6535913315,57.27303,12.38285,2026,Pluteus cervinus
6535913377,57.76694,12.16694,2026,Chondrostereum purpureum
6535913397,57.54568,13.87871,2026,Russula paludosa
6535913448,57.6253,12.45294,2026,Chalciporus piperatus
6535915326,57.85312,14.81741,2026,Boletus edulis
6535915405,57.62549,12.45378,2026,Mycena galericulata
6535917301,57.27384,13.66297,2026,
6535917366,57.54675,13.8764,2026,Gloeophyllum sepiarium
6535919373,57.54608,13.87738,2026,Gymnopilus picreus
6535922451,57.76181,12.0313,2026,Sparassis crispa
6535923372,57.86845,15.03102,2026,Phlegmacium triumphans
6535924364,57.96267,12.00239,2026,Leccinum holopus
6535926433,57.77912,14.04346,2026,Cortinarius glandicolor
6535927342,57.41531,15.04516,2026,Lycoperdon perlatum
6535929391,57.96624,16.32574,2026,Artomyces pyxidatus
6535933309,57.54962,13.88517,2026,Suillus bovinus
6535934326,57.49515,14.40866,2026,Hygrocybe ingrata
6535934421,57.65525,14.93945,2026,Cortinarius armillatus
6535935370,57.49873,14.424,2026,Phellodon tomentosus
6535936331,57.4125,15.05055,2026,Cantharellus cibarius
6535938385,57.27303,12.38285,2026,Lactarius trivialis
6535941388,57.76352,13.41149,2026,Agaricus sylvicola
6535944365,57.54849,13.88838,2026,Russula emetica
6535944375,57.4954,14.40852,2026,Hygrocybe coccinea
6535949312,57.85239,14.8199,2026,Fomes fomentarius
6535951417,57.28336,13.63361,2026,Kuehneromyces mutabilis
6535952321,57.30416,14.31778,2026,Entoloma infula
6535952330,57.13944,14.17305,2026,Hypholoma lateritium
6535954303,57.30583,14.31722,2026,Entoloma porphyrophaeum
6535954418,57.14389,14.17417,2026,Cyclocybe erebia
6535955365,57.90348,16.55635,2026,Marasmius oreades
6535955367,57.51865,18.34603,2026,Schismatomma graphidioides
6535955438,57.96267,12.00239,2026,Boletus edulis
6535956345,57.85205,14.82088,2026,Rickenella swartzii
6535956390,57.91129,16.54402,2026,Bovista plumbea
6535956451,57.54905,13.88556,2026,
6535958417,57.28271,13.62998,2026,Marasmius oreades
6535959359,57.87194,14.12806,2026,Russula aeruginea
6535961305,57.86845,15.03102,2026,Clitopilus prunulus
6535962321,57.62664,12.45733,2026,Entocybe nitida
6535964382,57.27303,12.38285,2026,Hygrophoropsis aurantiaca
6535965317,57.51825,18.34557,2026,Inonotus hispidus
6535966320,57.8632,14.84453,2026,Diatrype bullata
6535967408,57.72805,12.10112,2026,Pseudephebe pubescens
6535968408,57.68537,11.92691,2026,Hortiboletus rubellus
6535974351,57.27303,12.38285,2026,Tubaria confragosa
6535975358,57.7795,14.04271,2026,Cortinarius semisanguineus
6535976415,57.0246,14.01664,2026,Agaricus urinascens
6535978420,57.14199,14.17259,2026,Galerina sideroides
6535979309,57.27218,13.64508,2026,Suillus luteus
6535979370,57.90348,16.55635,2026,Panaeolus papilionaceus
6535983352,57.28214,13.62848,2026,Chondrostereum purpureum
6535983375,57.66639,18.331,2026,Craterellus lutescens
6535983414,57.51475,18.74859,2026,Caloboletus radicans
6535985343,57.28414,13.63395,2026,Tricholoma scalpturatum
6535987311,57.82964,12.36352,2026,Aleuria aurantia
6535987427,57.27414,13.66261,2026,Gymnopilus penetrans
6473885401,58.94413,15.56258,2026,Cladonia parasitica
6473891405,58.92189,17.15376,2026,Evernia prunastri
6473896369,58.35198,15.50805,2026,
6473898343,58.89578,15.99679,2026,Eutypa sparsa
6473900385,58.12018,16.58342,2026,Hydnellum suaveolens
6473903388,58.96896,16.06185,2026,Stereum rugosum
6473909345,58.94296,15.56576,2026,Alectoria sarmentosa
6473917317,58.94696,15.53642,2026,Hydnellum ferrugineum
6473926397,58.48176,16.03396,2026,Fomes fomentarius
6473929365,58.43261,16.12375,2026,Diatrypella favacea
6473929393,58.94071,15.55939,2026,Porodaedalea pini
6473939360,58.62523,13.45543,2026,Taphrina epiphylla
6473945356,58.97629,16.07781,2026,Fomitiporia punctata
6473956309,58.35198,15.50805,2026,Pleurotus pulmonarius
6473963383,58.15553,15.76975,2026,Acolium inquinans
6482277409,58.9127,15.70671,2026,Stereum sanguinolentum
6482277423,58.31665,16.54398,2026,Erastia aurantiaca
6482281426,58.58758,13.35947,2026,Hydnellum rufoconcrescens
6482289406,58.23949,11.88181,2026,Chlorociboria aeruginascens
6482291340,58.14959,15.77117,2026,Chaenotheca phaeocephala
6482293364,58.23646,11.88406,2026,Kuehneromyces mutabilis
6482297422,58.40378,13.63919,2026,Pluteus cervinus
6482301367,58.09624,15.60343,2026,Phellinidium ferrugineofuscum
6482304322,58.57312,13.43244,2026,Infundibulicybe gibba
6482305355,58.40343,13.63396,2026,Hymenochaete rubiginosa
6482306330,58.92683,16.16364,2026,
6482310305,58.40359,13.63994,2026,Inonotus obliquus
6482312388,58.92148,15.72669,2026,Fomes fomentarius
6482317316,58.58964,16.0816,2026,Eutypella sorbi
6482328375,58.93441,17.17716,2026,Hypogymnia physodes
6482330439,58.58769,13.3603,2026,Agaricus xanthodermus
6482336423,58.58707,13.35996,2026,Hydnellum peckii
6482338370,58.54188,15.803,2026,Jackrogersella multiformis
6482342394,58.92683,16.16364,2026,Eutypa sparsa
6482343308,58.68581,16.22017,2026,
6482357385,58.57267,13.42965,2026,Tapinella atrotomentosa
6482362329,58.40369,13.6399,2026,Laccaria laccata
6482363342,58.92148,15.72669,2026,Apioperdon pyriforme
6482363392,58.33618,14.65183,2026,Calicium glaucellum
6482374310,58.27932,15.42697,2026,Chaenotheca phaeocephala
6482379349,58.9341,17.1776,2026,
6482382320,58.5036,13.15519,2026,Puccinia glechomatis
6482387361,58.33677,14.65133,2026,Fistulina hepatica
6482389359,58.87604,11.05215,2026,Macrolepiota procera
6482391312,58.9127,15.70671,2026,Peniophora incarnata
6482397345,58.68581,16.22017,2026,Eutypa sparsa
6482406312,58.031,15.94824,2026,Calicium salicinum
6482407330,58.08024,15.62571,2026,Porodaedalea pini
6482407354,58.92148,15.72669,2026,Hydnoporia tabacina
6482410424,58.92683,16.16364,2026,Jackrogersella multiformis
6482414404,58.7744,16.89277,2026,Ramalina farinacea
6482415354,58.0975,15.60187,2026,Felipes leucopellaeus
6482419345,58.9127,15.70671,2026,Hyphodontia quercina
6482419400,58.57312,13.43244,2026,Leccinellum pseudoscabrum
6482419421,58.68581,16.22017,2026,Phellinus tremulae
6482424303,58.31847,16.53997,2026,Resinicium bicolor
6482427320,58.68581,16.22017,2026,Szczepkamyces campestris
6482429344,58.53649,13.69336,2026,Naohidemyces vaccinii
6482435365,58.31738,16.54248,2026,Phaeolus schweinitzii
6482436363,58.40375,13.64026,2026,Collybiopsis ramealis
6482439400,58.09409,15.62601,2026,Rhodonia placenta
6482440317,58.68581,16.22017,2026,Stereum hirsutum
6482440388,58.7744,16.89277,2026,Lepraria incana
6482445383,58.9341,17.1776,2026,Bispora pallescens
6482448320,58.9959,15.3041,2026,Anthracoidea hostianae
6482460332,58.31775,16.54371,2026,Tapinella atrotomentosa
6482461424,58.31804,16.54011,2026,Fomitopsis pinicola
6482470376,58.4038,13.63953,2026,Leccinellum pseudoscabrum
6482473368,58.5595,13.39981,2026,Infundibulicybe gibba
6482478441,58.31825,16.54032,2026,Porodaedalea pini
6482480344,58.92148,15.72669,2026,Schizophyllum commune
6482480355,58.27947,15.42743,2026,Cliostomum corrugatum
6482483414,58.40361,13.64027,2026,Fomitopsis betulina
6482490317,58.59731,12.59796,2026,Calocera viscosa
6482490318,58.33618,14.65183,2026,Calicium adspersum
6482491355,58.58964,16.0816,2026,Peniophora polygonia
6482499324,58.54188,15.803,2026,
6482500438,58.79409,15.83511,2026,Xylobolus frustulatus
6482506384,58.9127,15.70671,2026,Phellinus tremulae
6482510331,58.03056,15.94769,2026,Hertelidea botryosa
6482513350,58.4037,13.63908,2026,Ganoderma applanatum
6482517323,58.2629,11.83981,2026,Evernia prunastri
6482525305,58.9341,17.1776,2026,Stereum rugosum
6482526388,58.40324,13.633,2026,Gymnopus dryophilus
6482529376,58.58707,13.35996,2026,Gomphidius glutinosus
6482530402,58.09375,15.62602,2026,Phellinidium ferrugineofuscum
6482531372,58.92683,16.16364,2026,Pleurotus pulmonarius
6482535421,58.44321,11.43579,2026,Parmelina tiliacea
6482536397,58.5595,13.39981,2026,Lactarius acerrimus
6482542303,58.33109,15.20799,2026,Porodaedalea pini
6482550386,58.09714,15.59864,2026,Sarcodon imbricatus
6482553323,58.9127,15.70671,2026,Fomitopsis pinicola
6482553375,58.90641,17.59483,2026,Coleosporium tussilaginis
6482558328,58.94685,16.08499,2026,Fomitiporia punctata
6482564332,58.08017,15.62575,2026,Lactarius helvus
6482565397,58.97222,17.55064,2026,Geastrum quadrifidum
6482572308,58.9127,15.70671,2026,Pluteus cervinus
6482572332,58.9127,15.70671,2026,Bjerkandera adusta
6482573417,58.19062,13.3971,2026,Venturia inaequalis
6482575342,58.49963,13.15346,2026,Hypomyces microspermus
6482581359,58.7744,16.89277,2026,Rhytisma acerinum
6482581387,58.63252,13.41328,2026,Phyllosticta cruenta
6482586389,58.09696,15.59769,2026,Gomphus clavatus
6482586411,58.27947,15.42743,2026,Lendemeriella lucifuga
6482587356,58.9127,15.70671,2026,Fomes fomentarius
6482596362,58.54188,15.803,2026,Fomitiporia punctata
6482597387,58.82607,16.32661,2026,Hygrophorus erubescens
6482600392,58.92683,16.16364,2026,Trametes hirsuta
6482605415,58.53632,13.69399,2026,Russula decolorans
6482609321,58.93335,17.17807,2026,Hypogymnia physodes
6482609417,58.57301,13.43225,2026,Butyriboletus fechtneri
6482610415,58.41301,13.6404,2026,Hymenochaete ulmicola
6482611313,58.09361,15.62604,2026,Lobaria pulmonaria
6482615350,58.7744,16.89277,2026,Parmelia sulcata
6482617346,58.58964,16.0816,2026,Colpoma quercinum
6482620380,58.54188,15.803,2026,
6482624303,58.92148,15.72669,2026,Bjerkandera adusta
6482624311,58.53581,13.69498,2026,Porodaedalea pini
6482629409,58.17977,15.79626,2026,Calicium adspersum
6482630414,58.3902,15.63608,2026,Imperator rhodopurpureus
6482632398,58.33354,15.62954,2026,Volvariella bombycina
6482637407,58.40565,12.45265,2026,Pycnoporellus fulgens
6482641387,58.4423,12.28549,2026,Entoloma sericellum
6482645319,58.7744,16.89277,2026,Peniophora quercina
6482650331,58.22493,14.81757,2026,Phellinidium ferrugineofuscum
6482651305,58.58762,13.35947,2026,Clitopilus prunulus
6482657415,58.68581,16.22017,2026,Byssomerulius corium
6482662420,58.92683,16.16364,2026,Fomitopsis pinicola
6482664357,58.95921,17.15339,2026,Taphrina tosquinetii
6482667352,58.94685,16.08499,2026,Plicaturopsis crispa
6482668306,58.58964,16.0816,2026,Ganoderma applanatum
6482696407,58.93335,17.17807,2026,Fomitopsis pinicola
6482704407,58.93335,17.17807,2026,Lophodermium piceae
6482707415,58.9127,15.70671,2026,Ganoderma applanatum
6482709304,58.3902,15.63608,2026,Hemileccinum impolitum
6482711351,58.9127,15.70671,2026,Hypoxylon fuscum
6482712383,58.09382,15.62614,2026,Pycnoporellus fulgens
6482714321,58.94685,16.08499,2026,Phellinopsis conchata
6482714334,58.795,15.83641,2026,Chaenotheca cinerea
6482716402,58.22493,14.81757,2026,Phellinidium ferrugineofuscum
6482720330,58.92148,15.72669,2026,Gloeophyllum sepiarium
6482727311,58.33649,14.65198,2026,Lendemeriella lucifuga
6482738301,58.54188,15.803,2026,Exidia pithya
6482741308,58.40369,13.63849,2026,Fomes fomentarius
6482744309,58.32842,14.63725,2026,Fistulina hepatica
6482744341,58.58557,13.35824,2026,Inocybe fraudans
6482745302,58.62081,13.43028,2026,Clitopilus prunulus
6482747338,58.18169,15.79613,2026,Acolium inquinans
6482752404,58.58964,16.0816,2026,Exidia pithya
6482760369,58.58964,16.0816,2026,Trametes ochracea
6482762340,58.92683,16.16364,2026,Gloeophyllum sepiarium
6482764377,58.94685,16.08499,2026,Stereum subtomentosum
6482773376,58.31713,16.54706,2026,Daedalea xantha
6482783370,58.09733,15.60099,2026,Leccinum versipelle
6482785301,58.09411,15.6258,2026,Pannaria conoplea
6482785413,58.08014,15.62579,2026,Cantharellus cibarius
6482787364,58.5012,13.15355,2026,Marasmius oreades
6482797381,58.94685,16.08499,2026,Trametes hirsuta
6482801374,58.92683,16.16364,2026,Fomitopsis betulina
6482804400,58.1375,12.11335,2026,Fistulina hepatica
6482808318,58.47478,12.40676,2026,Phellinus tremulae
6482815414,58.54188,15.803,2026,Peniophora quercina
6482819324,58.58964,16.0816,2026,Trichaptum abietinum
6482819334,58.62076,13.43017,2026,Boletus reticulatus
6482831311,58.94685,16.08499,2026,Daedaleopsis confragosa
6482834316,58.23532,11.89071,2026,Scleroderma citrinum
6482835320,58.09689,15.59818,2026,Gomphus clavatus
6482836398,58.35615,15.66243,2026,Phellinidium ferrugineofuscum
6482838413,58.27913,15.42721,2026,Ramalina baltica
6482839378,58.40378,13.63854,2026,Lactifluus piperatus
6482840388,58.90445,17.60199,2026,Coleosporium tussilaginis
6482841390,58.147,15.7644,2026,Chaenotheca phaeocephala
6482842414,58.94661,17.61097,2026,Phragmidium potentillae
6482844307,58.92148,15.72669,2026,Ganoderma applanatum
6482854410,58.18102,15.79336,2026,Szczepkamyces campestris
6482859397,58.31827,16.53984,2026,Calcipostia guttulata
6482868369,58.51302,16.90722,2026,Rhytisma acerinum
6482872357,58.40949,15.64311,2026,Sawadaea tulasnei
6482873302,58.40358,13.63471,2026,Xerocomellus porosporus
6482878339,58.97639,17.10855,2026,Parmeliopsis ambigua
6482880354,58.77453,16.89317,2026,Parmelia sulcata
6482882331,58.18064,15.79358,2026,Szczepkamyces campestris
6482884348,58.2355,14.81515,2026,Porodaedalea pini
6482886311,58.09696,15.59769,2026,Clavulina coralloides
6482889380,58.68581,16.22017,2026,Hypoxylon fuscum
6482890387,58.09683,15.59819,2026,Gomphus clavatus
6482894315,58.57109,13.42954,2026,Butyriboletus fechtneri
6482894329,58.58964,16.0816,2026,Diatrypella favacea
6482895412,58.92683,16.16364,2026,Stereum hirsutum
6482896402,58.38802,12.2719,2026,Leccinum scabrum
6482900309,58.09745,15.6015,2026,Sarcodon imbricatus
6482902388,58.53486,13.69547,2026,Antrodia sinuosa
6482915400,58.58713,13.35911,2026,Suillellus luridus
6482915413,58.55394,13.38342,2026,Amanita pantherina
6482924399,58.94661,17.61097,2026,Bovista plumbea
6482927334,58.06768,11.64476,2026,Umbilicaria spodochroa
6482934367,58.92683,16.16364,2026,Fomes fomentarius
6482942366,58.18031,15.79373,2026,Chaenotheca phaeocephala
6482944318,58.0975,15.60187,2026,Menegazzia terebrata
6482961354,58.61629,14.51636,2026,Leccinellum pseudoscabrum
6482965374,58.93441,17.17716,2026,Schizophyllum commune
6482968361,58.9127,15.70671,2026,Stereum hirsutum
6482970328,58.24178,11.88258,2026,Macrolepiota procera
6482975412,58.43998,11.68615,2026,Evernia prunastri
6482978313,58.38802,12.2719,2026,Russula vinosa
6482979303,58.92148,15.72669,2026,
6482980327,58.54188,15.803,2026,Schizopora paradoxa
6482986323,58.8849,17.57229,2026,Fomitiporia robusta
6482986329,58.33661,14.65199,2026,Xylobolus frustulatus
6482988370,58.9341,17.1776,2026,Hypoxylon howeanum
6482990338,58.03155,15.94919,2026,Hertelidea botryosa
6482994362,58.58964,16.0816,2026,Stereum subtomentosum
6482999394,58.09624,15.60343,2026,Antrodia sinuosa
6483003359,58.79652,15.83695,2026,Pycnoporellus fulgens
6483006334,58.5047,13.15511,2026,Leucocoprinus birnbaumii
6483007314,58.79409,15.83511,2026,Sclerophora pallida
6483007409,58.09414,15.62555,2026,Pannaria conoplea
6483008314,58.94685,16.08499,2026,Vitreoporus dichrous
6483014313,58.62502,13.45525,2026,Taphrina tosquinetii
6483018352,58.0697,11.6854,2026,
6483018400,58.93441,17.17716,2026,Parmelia sulcata
6483022356,58.27932,15.42697,2026,Fomitiporia robusta
6483030333,58.68581,16.22017,2026,Rhytisma acerinum
6483031309,58.51302,16.90722,2026,Phyllosticta cruenta
6483034306,58.03155,15.94919,2026,Phaeolus schweinitzii
6483034398,58.27913,15.42721,2026,Lecanactis abietina
6483037364,58.08019,15.62573,2026,Russula vesca
6483044327,58.54188,15.803,2026,Trichaptum abietinum
6483044354,58.46721,11.68039,2026,Melampsora allii-fragilis
6483045390,58.33618,14.65183,2026,Lecanactis abietina
6483049386,58.79646,15.83407,2026,Fistulina hepatica
6483050312,58.51302,16.90722,2026,Calicium glaucellum
6483050360,58.33123,11.7883,2026,Blumeriella jaapii
6483051402,58.54188,15.803,2026,Eutypa sparsa
6483061405,58.8345,16.28819,2026,Lactarius flexuosus
6483064342,58.43468,11.69129,2026,Lecidella elaeochroma
6483069410,58.09683,15.59821,2026,Gomphus clavatus
6483070356,58.58964,16.0816,2026,Fomitiporia punctata
6483080330,58.92683,16.16364,2026,Cerrena unicolor
6483083315,58.9127,15.70671,2026,Trichaptum abietinum
6483084306,58.79387,15.8397,2026,Parmeliella thriptophylla
6483087364,58.57312,13.43244,2026,Butyriboletus fechtneri
6483089370,58.51302,16.90722,2026,Gymnosporangium cornutum
6483098410,58.08014,15.62579,2026,Russula paludosa
6483099338,58.58964,16.0816,2026,Jackrogersella multiformis
6483099409,58.49992,13.15475,2026,Puccinia polygoni-amphibii
6483100356,58.54188,15.803,2026,
6483106391,58.68581,16.22017,2026,Gymnosporangium cornutum
6483109324,58.41282,13.63983,2026,Cerioporus varius
6483110352,58.40396,13.64011,2026,Marasmius rotula
6483112365,58.9127,15.70671,2026,Eutypa sparsa
6483116371,58.93335,17.17807,2026,Stereum rugosum
6483122351,58.50124,13.15302,2026,Amanita pantherina
6483125366,58.08019,15.62567,2026,Hydnellum ferrugineum
6483139342,58.77453,16.89317,2026,Xanthoria parietina
6483153340,58.58964,16.0816,2026,Biscogniauxia repanda
6483159386,58.53634,13.69393,2026,Russula xerampelina
6483166340,58.08805,12.38218,2026,Usnea dasopoga
6483169303,58.54188,15.803,2026,Stereum hirsutum
6483171359,58.58964,16.0816,2026,Xylodon radula
6483180306,58.68581,16.22017,2026,Laetiporus sulphureus
6483199346,58.58964,16.0816,2026,Stereum sanguinolentum
6483201349,58.40408,13.63654,2026,Russula graveolens
6483214388,58.7744,16.89277,2026,Xanthoria parietina
6483220317,58.92683,16.16364,2026,Trametes ochracea
6483220392,58.31604,16.54585,2026,Phellinus lundellii
6483225376,58.8263,16.32578,2026,Hydnellum fennicum
6483229401,58.40407,13.63774,2026,Hypomyces microspermus
6483239393,58.39981,12.44592,2026,Phellopilus nigrolimitatus
6483254378,58.5595,13.39981,2026,Suillus granulatus
6483258346,58.92148,15.72669,2026,Stereum hirsutum
6483262364,58.53507,13.69678,2026,Albatrellopsis confluens
6483269301,58.94685,16.08499,2026,Phellinus igniarius
6483270346,58.97639,17.10855,2026,Lophodermium pinastri
6483273366,58.4034,13.63452,2026,Tricholomopsis rutilans
6483283375,58.40332,13.63531,2026,Russula grata
6483287359,58.4423,12.28549,2026,Suillus grevillei
6483291311,58.27871,15.42742,2026,Chaenotheca phaeocephala
6483296314,58.53649,13.69336,2026,Hydnellum ferrugineum
6483299378,58.63219,13.41243,2026,Leccinum albostipitatum
6483309365,58.68581,16.22017,2026,Diatrypella quercina
6483310397,58.58689,13.3589,2026,
6483313311,58.09709,15.5982,2026,Gomphus clavatus
6483318316,58.58762,13.35947,2026,Suillellus luridus
6483324343,58.97639,17.10855,2026,Leptosphaerulina myrtillina
6483327313,58.09703,15.5983,2026,Gomphus clavatus
6483334376,58.09699,15.59804,2026,Gomphus clavatus
6483336378,58.7744,16.89277,2026,Physconia distorta
6483351398,58.55387,13.38314,2026,Russula luteotacta
6483356345,58.33132,15.20669,2026,Porodaedalea pini
6483360377,58.97639,17.10855,2026,Hypogymnia physodes
6483366327,58.57312,13.43244,2026,Russula cuprea
6483366375,58.0802,15.62576,2026,Tapinella atrotomentosa
6483375390,58.09448,15.62538,2026,Pycnoporellus fulgens
6483377330,58.94685,16.08499,2026,Apioperdon pyriforme
6483383378,58.07126,11.68935,2026,Puccinia chaerophylli
6483394368,58.40342,13.64059,2026,Cortinarius subtortus
6483398334,58.58683,13.35999,2026,Suillellus luridus
6483399322,58.40391,13.63527,2026,Cortinarius rubellus
6483402354,58.58792,13.35933,2026,Scutellinia nigrohirtula
6508470354,58.4207,13.77188,2026,Cortinarius armillatus
6508471420,58.4209,13.77196,2026,Craterellus lutescens
6508472373,58.08953,15.16708,2026,Artomyces pyxidatus
6508476331,58.8456,15.34215,2026,Hertelidea botryosa
6508479336,58.84788,15.9088,2026,
6508481378,58.73656,15.31907,2026,Stereum hirsutum
6508485302,58.00369,16.14793,2026,Porodaedalea pini
6508485312,58.09354,15.16617,2026,Graphis scripta
6508487404,58.39534,13.80577,2026,Cantharellus cibarius
6508490303,58.72031,15.43728,2026,Diatrypella favacea
6508495326,58.61882,15.6206,2026,Geopyxis carbonaria
6508498411,58.74559,15.19465,2026,Neoantrodia serialis
6508502388,58.08921,15.17313,2026,Fomitiporia robusta
6508505338,58.569,16.12025,2026,Fomitiporia robusta
6508512397,58.72031,15.43728,2026,Eutypa sparsa
6508515350,58.75874,16.98486,2026,
6508518421,58.81073,11.44972,2026,Pycnoporellus fulgens
6508522421,58.75342,17.00825,2026,Scleroderma bovista
6508524394,58.80868,11.45163,2026,Fistulina hepatica
6508525360,58.43106,13.75866,2026,Ganoderma lucidum
6508527355,58.43112,13.75906,2026,
