group,lat,lon,year,cycle,score_mlp
bg_random,62.351981750682086,22.12529272658117,,2023,0.36602404713630676
bg_random,61.999115138259,25.798701562005597,,2023,0.6881541013717651
bg_random,60.80231016437104,28.18677831503329,,2023,0.3321283459663391
bg_random,66.96684351882126,24.14799525543724,,2023,0.20504736403624216
bg_random,68.28678756347102,26.948651926652783,,2023,0.08976128945748012
bg_random,64.91271585923131,26.702897940773507,,2023,0.18747506539026895
bg_random,63.16813068075494,28.83319013237777,,2023,0.2560751736164093
bg_random,61.01928399319911,24.372610528022825,,2023,0.5889135003089905
bg_random,62.26509904593977,23.93532247364616,,2023,0.24910915394624075
bg_random,61.560032370437526,22.28979194081728,,2023,0.4855627715587616
bg_random,67.06989125059594,25.0122910203425,,2023,0.08524288435000926
bg_random,62.1339991598303,23.34325003294596,,2023,0.006478451658040285
bg_random,63.37816383331924,30.23247079862995,,2023,0.195961723725001
bg_random,66.58752428290074,26.150362309310804,,2023,0.12079501842769484
bg_random,63.74258666695986,24.976634449534696,,2023,0.2835793650398652
bg_random,61.5789713416452,29.24685090204075,,2023,0.020622114650905132
bg_random,62.78839176073619,28.82805395714133,,2023,0.41152910391489667
bg_random,65.6587754678456,27.0899283703858,,2023,0.10162648931145668
bg_random,69.39970543269375,26.358841439704022,,2023,0.6132619976997375
bg_random,63.99468293431364,28.044158049880718,,2023,0.4716476301352183
bg_random,65.54302942840243,28.408143137803417,,2023,0.292465736468633
bg_random,64.18375680826688,26.527972212759494,,2023,0.0007522539817728102
bg_random,64.89989357713502,29.278538183062803,,2023,0.5780506233374277
bg_random,62.3879616347034,30.20017252173007,,2023,0.0967445286611716
bg_random,62.75416927084391,30.53769990114456,,2023,0.007488355545016627
bg_random,63.464480975281965,23.59134315373886,,2023,0.02018198308845361
bg_random,62.433467936870144,29.63317980266952,,2023,0.08916994618872802
bg_random,63.78156431073958,29.271000167459917,,2023,0.023176550554732483
bg_random,67.99040311196697,26.043344968924483,,2023,0.03574570062725494
bg_random,61.85333209028057,26.08017927484988,,2023,0.05565070024264666
bg_random,68.48414611117441,22.315192342885588,,2023,0.012242020263026157
bg_random,61.70173240430111,26.26016963214761,,2023,0.02434049230699505
bg_random,63.83870482218671,28.43295121788165,,2023,0.028488425848384697
bg_random,60.56953455680452,23.71580667878575,,2023,0.004860467743128538
bg_random,65.12248756738957,28.480274307089616,,2023,0.5388271907965342
bg_random,63.8418888393103,26.76986389195655,,2023,0.18638412902752557
bg_random,64.3367075643881,27.984908262276942,,2023,0.3001580784718196
bg_random,68.82964955483305,28.739597679010835,,2023,0.010984171104306975
bg_random,63.43717818606435,22.252079450561705,,2023,0.024905879671374958
bg_random,62.96619264646412,29.971806714572228,,2023,0.1950407437980175
bg_random,61.53950620363684,26.27637056277243,,2023,0.033182801213115454
bg_random,62.48873000172462,22.918724927330857,,2023,0.017304041578123968
bg_random,63.32354723564732,26.94298392946291,,2023,0.0021206980551748225
bg_random,67.31794672043762,24.10921723529617,,2023,0.9208532969156901
bg_random,69.00173199981711,26.06516071819493,,2023,0.46897705396016437
bg_random,68.8193447397423,27.79144269263413,,2023,0.2878577907880147
bg_random,60.82125255466926,24.797672497953386,,2023,0.03528424600760142
bg_random,62.1255589011719,27.77284211779362,,2023,0.12219151171545188
bg_random,67.8632055372513,23.669213945719,,2023,0.21107949813206991
bg_random,67.8899804948629,24.421478553186837,,2023,0.31082725524902344
bg_random,65.85748490186728,28.922250666317325,,2023,0.10550271533429623
bg_random,63.34365940543784,27.672053909341244,,2023,0.031071143224835396
bg_random,64.1932149389084,29.52810938922644,,2023,0.07500758642951648
bg_random,66.31269084492072,27.962418292738217,,2023,0.24786320328712463
bg_random,66.6930512118632,28.71191626501849,,2023,0.1082835104316473
bg_random,67.8546471629357,25.5722637913088,,2023,0.05246701339880625
bg_random,67.43451340335362,24.25288042040096,,2023,0.18279409408569336
bg_random,63.07256155361405,27.276923035639697,,2023,0.1119003885348017
bg_random,61.396613735894405,23.714106981577867,,2023,0.07736661828433473
bg_random,62.8590179456432,25.354337936359016,,2023,0.3813565174738566
bg_random,61.02511836109076,26.251993449278476,,2023,0.07642486784607172
bg_random,63.10052037328538,24.88157750800688,,2023,0.039232502381006874
bg_random,68.03460724066983,25.72486437005274,,2023,0.09762160231669743
bg_random,62.02281127976482,25.68769915335027,,2023,0.00016968455747701228
bg_random,65.68002773166218,26.40305461752128,,2023,0.12863625586032867
bg_random,62.36878802799979,27.76053951933161,,2023,0.0032488865156968436
bg_random,67.25129299524181,29.234548804172643,,2023,0.6184082329273224
bg_random,62.92934925998212,31.398560210313256,,2023,0.1154123282370468
bg_random,68.99360114684004,26.58785766058135,,2023,0.13273895904421806
bg_random,63.15962916102757,22.441149717908345,,2023,0.031739166006445885
bg_random,60.8160051901231,27.92490127464379,,2023,0.1377339387933413
bg_random,66.17878976996369,29.73804049523879,,2023,0.24494265019893646
bg_random,67.51715343661596,29.240433819845933,,2023,0.057712077939261995
bg_random,67.90167058598313,24.36182935013671,,2023,0.09740778307120006
bg_random,66.45654855000248,28.090732068838065,,2023,0.4229654570420583
bg_random,62.34840726283641,21.5054753944159,,2023,0.010033618348340193
bg_random,63.23892068279442,28.300910657937557,,2023,0.17493595679601034
bg_random,62.02985158902947,28.924904387167206,,2023,0.015022757152716318
bg_random,61.00659243965761,27.720643808650024,,2023,0.04620068706572056
bg_random,60.754967144016135,21.63403253736108,,2023,0.3101363480091095
bg_random,60.99366788480695,22.23360669337709,,2023,0.7675488988558451
bg_random,68.98262480839064,26.61924344197112,,2023,0.5081964433193207
bg_random,62.83341574286154,22.99173018304857,,2023,0.06840014085173607
bg_random,62.23618435492144,21.425024762219028,,2023,0.003649261159201463
bg_random,68.6353320898141,27.912465512811863,,2023,0.07483650247255962
bg_random,62.79555532582108,23.404885666210795,,2023,0.001178055623313412
bg_random,66.57330616216476,27.564590435556543,,2023,0.6450433731079102
bg_random,64.7962193913039,27.730214882591024,,2023,0.10399786134560902
bg_random,62.27040476349602,29.183512371171062,,2023,0.018626317692299683
bg_random,63.4039708276759,28.05306021379895,,2023,0.06351172116895516
bg_random,60.74407410108443,23.97199517265569,,2023,0.039012541994452477
bg_random,61.21512057780643,22.103995506283848,,2023,0.038939311052672565
bg_random,64.00426531295052,30.1000192349646,,2023,0.23783628642559052
bg_random,66.62943615971167,26.630768906578297,,2023,0.05523979042967161
bg_random,61.045568242144775,24.83280092461453,,2023,0.016085749957710505
bg_random,67.83054145988832,26.30448182297874,,2023,0.10564827251558502
bg_random,68.06113758864296,25.484275998141744,,2023,0.0254267278748254
bg_random,62.50952938327806,30.425916839511878,,2023,0.013035882419596115
bg_random,63.05471148170377,26.913129001501712,,2023,0.003304619477906575
bg_random,64.73775092208761,25.801249980551816,,2023,0.021822169112662475
bg_random,67.2404128610969,24.55137948758248,,2023,0.12616235887010893
bg_random,61.55256558102821,22.08248390115324,,2023,0.06902696720014016
bg_random,66.16420204045541,26.23377243317442,,2023,0.1470727597673734
bg_random,61.71193893696745,23.95255558924052,,2023,0.5973243316014608
bg_random,62.77145680969983,26.84124773830759,,2023,0.043815672397613525
bg_random,66.80835418535798,24.067297699875837,,2023,0.021635151157776516
bg_random,62.11598738869312,23.293232743116903,,2023,0.2798696607351303
bg_random,63.511574091920544,24.412386653685004,,2023,0.07095142329732577
bg_random,62.69402631563756,30.871350876547844,,2023,0.01314795296639204
bg_random,65.06463740165928,26.34917774480576,,2023,0.11125439323950559
bg_random,60.76659447211629,27.624797287956085,,2023,0.23972461620966592
bg_random,66.79478711590914,24.88057004991365,,2023,0.09901689179241657
bg_random,62.50255170618279,23.97499635833896,,2023,0.03598475021620592
bg_random,62.34568899224604,27.227874931844653,,2023,0.026248945203254454
bg_random,60.620781407647385,23.68338136560279,,2023,0.7099864681561788
bg_random,66.1330520192242,24.3661968323776,,2023,0.17224482198556265
bg_random,61.28018894693606,22.906705909057,,2023,0.012661480422442159
bg_random,62.390407267815576,24.941178898106088,,2023,0.014513213187456131
bg_random,62.340357197859866,30.32373283340927,,2023,0.10591431676099698
bg_random,64.01421237486993,30.145346715749923,,2023,0.10425620479509234
bg_random,61.999974844062585,22.695567879491907,,2023,0.056712351739406586
bg_random,64.2932862399822,25.254500772950745,,2023,0.11750406494441752
bg_random,62.05842560257203,21.338950538806195,,2023,0.15552722911039987
bg_random,64.98522838834333,28.404164222132085,,2023,0.010575924456740418
bg_random,66.26562639301575,29.59168254291891,,2023,0.1858805070320765
bg_random,66.14821034180868,29.18655865248024,,2023,0.1351063660501192
bg_random,63.75806401149396,23.42738701706672,,2023,0.05284432942668597
bg_random,60.50816345691804,24.12786155266022,,2023,0.11770561089118321
bg_random,66.72082170776154,28.17170621079592,,2023,0.6648889382680258
bg_random,66.24638612806456,24.719816863754247,,2023,0.2516723883648713
bg_random,63.92298944794115,27.379231784469663,,2023,0.07006893854152925
bg_random,62.64102853974546,30.71507832506783,,2023,0.08354078109065692
bg_random,66.2273667123002,29.10159703149768,,2023,0.1780804544687271
bg_random,60.98536659460455,26.9209028975187,,2023,0.01857667664686839
bg_random,64.47256293362513,26.65477261287179,,2023,0.7136833866437277
bg_random,68.367912285664,22.870039433958777,,2023,0.04317071164647738
bg_random,61.89304804947562,22.46608126914214,,2023,0.8243216673533121
bg_random,67.18918009924587,29.369774563237076,,2023,0.17350154121716818
bg_random,68.0107122765164,24.32832718502173,,2023,0.012373118661344051
bg_random,67.16178410943343,26.96324386904149,,2023,0.02101845294237137
bg_random,62.338294905498806,21.924128064141527,,2023,0.27668248613675434
bg_random,67.55644097546976,27.492167115828234,,2023,0.08829984177524845
bg_random,65.00737632521692,29.089062143518,,2023,0.10108866542577744
bg_random,63.21036461356741,24.74717717388093,,2023,0.04510251494745413
bg_random,61.717918151804696,25.680397057053806,,2023,0.009242981827507416
bg_random,64.04550022975755,23.49492731060059,,2023,0.5272284348805746
bg_random,68.32238324597405,27.019989089202795,,2023,0.14786950017636022
bg_random,67.67016832299251,23.772874294982504,,2023,0.015265319341172775
bg_random,62.64706858840641,27.17650145120273,,2023,0.07510900865207522
bg_random,65.94353585702933,26.003987310704105,,2023,0.10052453105648358
bg_random,60.58147657895546,24.10791132047463,,2023,0.06490348403652509
bg_random,60.77635540863019,23.620259225803824,,2023,0.008555308605233828
bg_random,63.077787368265,27.141732504034568,,2023,0.12618656288001753
bg_random,67.73277669583354,28.093352342024584,,2023,0.25052828590075177
bg_random,62.76231972468118,25.678451133903724,,2023,0.9597743352254232
bg_random,64.11929031163818,25.685362935254044,,2023,0.012758950237184763
bg_random,66.71313664705943,28.12309787089466,,2023,0.06539888059099515
bg_random,62.240071968238425,25.56432457582257,,2023,0.23064318795998892
bg_random,62.41566286152422,24.42912308135904,,2023,0.03887840639799833
bg_random,66.34977642501565,27.681092552024435,,2023,0.09914735953013103
bg_random,61.79086989480109,26.891231658135325,,2023,0.09282528609037399
bg_random,65.83611183576136,28.581125712275583,,2023,0.22928556551535925
bg_random,63.83424074175278,27.252837220816225,,2023,0.2784602629641692
bg_random,67.78278844448118,27.03962424829828,,2023,0.019865026265809622
bg_random,68.42559885627988,25.16936980576684,,2023,0.01236861290461396
bg_random,68.7566894392511,27.15293346568258,,2023,0.3868141391625007
bg_random,60.97153811882842,26.15512082887896,,2023,0.02228377394688626
bg_random,67.44370814168542,28.23147036992422,,2023,0.06254538272817929
bg_random,64.06809336773759,28.3994639684773,,2023,0.16649474203586578
bg_random,62.83346946574447,22.199160140828152,,2023,0.06840154280265172
bg_random,62.85856452978233,27.28873813199623,,2023,0.029491538181900978
bg_random,68.9996669794302,26.758568275985805,,2023,0.6998361349105835
bg_random,65.1830165399466,26.891872873399823,,2023,0.12587768336137137
bg_random,67.67501004248902,25.83496377412262,,2023,0.7513147393862406
bg_random,65.04356654959695,26.154947739175736,,2023,0.10387967961529891
bg_random,63.553605925007176,28.51845155981916,,2023,0.07733510861483713
bg_random,61.03791265084284,23.609623272577927,,2023,0.20761234809954962
bg_random,62.85857608959039,28.571117424851597,,2023,0.36299574623505276
bg_random,62.690755376801015,26.025205749480023,,2023,0.17856891810273132
bg_random,63.08078142100298,29.35846092833629,,2023,0.00851139915175736
bg_random,66.28067020093638,29.263314531640056,,2023,0.1960422694683075
bg_random,65.83104244584891,24.38769389984509,,2023,0.08602261046568553
bg_random,62.74063028064795,31.314576837176368,,2023,0.018823289933303993
bg_random,61.88597788798057,22.45676348189258,,2023,0.9212042093276978
bg_random,67.31841902382739,24.24238587126571,,2023,0.02659434142212073
bg_random,61.21933792139372,21.566274336062573,,2023,0.4249298870563507
bg_random,63.38932003447956,25.92730520294495,,2023,0.011543246606985727
bg_random,61.59499907100364,26.99291518198428,,2023,0.0007589714987261686
bg_random,61.40701953046249,22.65540228725457,,2023,0.09355469793081284
bg_random,65.34432317482863,28.07469830550867,,2023,0.23123165468374887
bg_random,64.43984605191042,24.5629060398383,,2023,0.02622607598702113
bg_random,64.19722399302444,28.6320229284,,2023,0.35546096165974933
bg_random,67.63237360834025,28.262034917333143,,2023,0.17053049306074777
bg_random,63.11157555738278,22.121757939339567,,2023,0.0925916147728761
bg_random,62.81570061760456,21.60269593645342,,2023,0.05118918453808874
bg_random,66.55558974190261,25.25681631674131,,2023,0.4080633024374644
bg_random,61.01541788474061,22.51051568489081,,2023,0.6048058072725931
bg_random,66.08489765136838,29.48865212482372,,2023,0.04954548397411903
bg_random,63.348686250298165,30.92050951631854,,2023,0.01042209790709118
bg_random,67.36783571347264,28.41612666095253,,2023,0.5937129457791647
bg_random,67.72159021451455,23.70749657869468,,2023,0.9118883808453878
bg_random,61.46992429810086,29.201739820252477,,2023,0.038563450798392296
bg_random,67.75557754564377,29.76158420222501,,2023,0.07902428756157558
bg_random,61.81772178731348,23.47186749847092,,2023,0.8857689301172892
bg_random,65.18081546247338,28.07114417489863,,2023,0.0030442288455863795
bg_random,63.32835144083031,24.9396263687511,,2023,0.77069491147995
bg_random,60.89648536523357,25.00515986646217,,2023,0.05005723486344019
bg_random,65.7168834321694,29.788489304671963,,2023,0.06520896069590283
bg_random,66.36255116104904,25.544237132746723,,2023,0.0061093715485185385
bg_random,62.078388140097765,28.117746929957207,,2023,0.35029077529907227
bg_random,61.63419614260757,22.20046677382837,,2023,0.20205112546682358
bg_random,64.52088657146778,24.37990308795493,,2023,0.10665799925724666
bg_random,64.50084524501118,25.76899920561528,,2023,0.25592631101608276
bg_random,63.16875173082134,22.542523839196694,,2023,0.23702697455883026
bg_random,63.6016588532039,28.223908926836906,,2023,0.08901726454496384
bg_random,63.65791877079459,27.942556682635946,,2023,0.035056438917915024
bg_random,67.88142085621189,25.898535706457533,,2023,0.11401767376810312
bg_random,61.83532285046457,23.283384657167723,,2023,0.07923934608697891
bg_random,62.13189098828804,26.28283739224084,,2023,0.3124695544441541
bg_random,65.38965963969781,27.19126904522814,,2023,0.805850625038147
bg_random,67.28481381570971,25.75106167608596,,2023,0.014063387798766295
bg_random,67.43732160927078,29.219088797553205,,2023,0.2186067489286264
bg_random,60.89425880143464,28.08433193564144,,2023,0.2662658045689265
bg_random,62.3626490076648,26.64184040295255,,2023,0.016875015882154305
bg_random,65.38864006273461,26.45100029532936,,2023,0.055282479928185545
bg_random,68.19422745540619,26.95078897988696,,2023,0.011634689445296923
bg_random,62.002918514633855,26.605743862003123,,2023,0.01704655432452758
bg_random,63.694847064987066,27.769679168155825,,2023,0.01261037813189129
bg_random,62.06739343653218,27.44591349868856,,2023,0.030513127444161608
bg_random,67.27217382348213,27.933172570036188,,2023,0.04847390204668045
bg_random,61.763008950784,28.179349892832903,,2023,0.031004611713190872
bg_random,62.65655880374543,26.670767935343257,,2023,0.20307344446579614
bg_random,68.10229372197597,27.178951882602,,2023,0.035012288639974236
bg_random,66.14258527486336,28.131105975071858,,2023,0.23926185071468353
bg_random,65.32770898203302,29.216162138515635,,2023,0.11150663842757542
bg_random,68.73317630515427,26.055863917947544,,2023,0.4611375480890274
bg_random,62.886568135852,29.381883816955654,,2023,0.016089652742569644
bg_random,67.82811951015073,28.248660390736337,,2023,0.3651800950368245
bg_random,65.5595199388032,29.711979909517577,,2023,0.28179744879404706
bg_random,61.21816073883391,27.14402077439184,,2023,0.13657532290865979
bg_random,66.35906761226929,24.686686196221636,,2023,0.4742939968903859
bg_random,59.78852169566518,22.08913862535123,,2023,0.05358484076956908
bg_random,67.07946777494593,24.545177627158644,,2023,0.8511922955513
bg_random,61.92714343749895,26.685041592930325,,2023,0.10817128916581471
bg_random,66.96595954113637,24.05237287355058,,2023,0.4382830858230591
bg_random,63.20259087390202,28.78923465926165,,2023,0.14736849442124367
bg_random,65.15906973832939,27.906756093405413,,2023,0.2694419374068578
bg_random,67.15975325485765,24.79166534826512,,2023,0.181665842110912
bg_random,62.76102128876084,25.267976231751287,,2023,0.13655787057359703
bg_random,61.23233299142812,25.10822809947856,,2023,0.01277702177564303
bg_random,68.15473658179397,26.757449549786344,,2023,0.24011051654815674
bg_random,63.79957358243507,29.717023571262224,,2023,0.14260220170641938
bg_random,60.14981397595198,22.331987929188703,,2023,0.18245228131612143
bg_random,61.34260216374844,26.91312527276253,,2023,0.4638475775718689
bg_random,65.12763858101926,25.339729260402827,,2023,0.55760790904363
bg_random,62.80292858576978,27.425309668369778,,2023,0.037425689302229635
bg_random,67.99200263155818,27.84805319878846,,2023,0.07268424332141876
bg_random,63.61437145094949,29.776489463731103,,2023,0.22953438572585583
bg_random,62.28675937787022,26.619922235254077,,2023,0.007528990041464567
bg_random,60.84278838719717,27.25713469142281,,2023,0.18049989570863545
bg_random,61.01267072727374,21.33146131616473,,2023,0.31315894331783056
bg_random,61.799515579389485,21.83918926255178,,2023,0.14341167647702
bg_random,67.27976614291445,27.525470425257204,,2023,0.04444450015823046
bg_random,66.2401017491864,26.859250863837257,,2023,0.034286001697182655
bg_random,63.45419267728398,25.591443584762267,,2023,0.006396915375565489
bg_random,60.87916505572069,25.52239908935165,,2023,0.027590365522579912
bg_random,66.0838644192603,28.39486531785965,,2023,0.28965477645397186
bg_random,66.62016843905654,25.630316211753303,,2023,0.005842055349300305
bg_random,66.5215019122115,24.52720202136184,,2023,0.6075261831283569
bg_random,62.83067141159749,21.62513398062486,,2023,0.0667977708702286
bg_random,67.35960179999964,28.79565473090431,,2023,0.38595130542914075
bg_random,68.22463092095762,23.17235466362841,,2023,0.8664268851280212
bg_random,63.34185685249854,27.59274301361731,,2023,0.015216815595825514
bg_random,62.649046895686325,24.66843859315085,,2023,0.030926357333858807
bg_random,68.65551388824622,27.563481670369995,,2023,0.8046018481254578
bg_random,65.79581974970822,27.574443360564885,,2023,0.1218356763323148
bg_random,61.258740125702566,23.495968188004937,,2023,1.9311386571037776e-05
bg_random,64.17225536095604,26.56964077463324,,2023,0.006289218707631032
bg_random,64.2942466118152,24.96209194265517,,2023,0.1848375677564036
bg_random,66.74369075576753,25.120374823522567,,2023,0.11726313480176032
bg_random,60.52488954564146,21.49315590304793,,2023,0.8805270195007324
bg_random,62.03485138605302,28.79918307214193,,2023,0.042029846886483334
bg_random,63.25932537925475,24.994924539717037,,2023,0.24072223405043283
bg_random,64.28947253042529,29.673522758128083,,2023,0.3214105889201164
bg_random,62.95700248868116,27.84485336910091,,2023,0.15337612479925156
bg_random,62.68544174063777,30.537929280239545,,2023,0.17112228274345398
bg_random,63.676777840681474,28.335821888159288,,2023,0.06861279346048832
bg_random,67.88248080233078,27.850921383593107,,2023,0.43851465980211896
bg_random,61.52617689801328,22.141220077238973,,2023,0.23237368961175284
bg_random,67.82176477898793,26.59758740608346,,2023,0.013868256782492002
bg_random,60.005787594218376,22.830746349717288,,2023,0.7828372120857239
bg_random,63.0580782937522,27.661032269634465,,2023,0.1595735823114713
bg_random,65.81961022113649,29.256325541063887,,2023,0.12136711676915486
bg_random,61.59159958604644,27.428209911520494,,2023,0.07858506883106504
bg_random,63.78772264121462,28.93728653720559,,2023,0.13171073670188585
bg_random,62.08465820631837,24.76457206031509,,2023,0.013568429431567589
bg_random,60.43451666298453,25.797584990017373,,2023,0.36211975415547687
bg_random,61.85989601872089,25.74728503813144,,2023,0.02060531886915366
bg_random,66.54708676110742,26.05734697951109,,2023,0.1522488004217545
bg_random,65.4038480838802,28.6670379106674,,2023,0.321804811557134
bg_random,68.04661118353236,28.97934960180767,,2023,0.5210955142974854
bg_random,61.602396989158684,26.27188833451937,,2023,0.09956341795623302
bg_random,63.06451122855772,29.377731643935046,,2023,0.07604927693804105
bg_random,62.4196432187409,22.267587684276982,,2023,0.6462037265300751
bg_random,66.89043158996432,28.688442787183416,,2023,0.0695479071388642
bg_random,61.29237195419998,28.983791489222707,,2023,0.03924563651283582
bg_random,62.65465552338088,25.485595022572248,,2023,0.5453388517101606
bg_random,61.15259351954786,23.026847902667463,,2023,0.02543625732262929
bg_random,65.68201520163208,25.172282434854523,,2023,0.1599427603650838
bg_random,61.736135422108894,29.301016416689023,,2023,0.02029627064863841
bg_random,67.69376987589476,23.62592118537509,,2023,0.06979466353853543
bg_random,62.87914421207197,29.77945895966732,,2023,0.12703013295928636
bg_random,61.056073011916,27.518761993605,,2023,0.010247075852627555
bg_random,69.78128582445378,26.370916786591295,,2023,0.007730547183503707
bg_random,64.75442972723998,26.15962092155862,,2023,0.5568497776985168
bg_random,66.48866679019616,25.98910175427765,,2023,0.4969530701637268
bg_random,63.395083098423726,29.86421583755687,,2023,0.039491823454075835
bg_random,61.447748865940895,21.731880973943117,,2023,0.11989938964446385
bg_random,63.593871094822426,23.69657173681405,,2023,0.02812496875412762
bg_random,62.545783801127484,22.568197078928534,,2023,0.16725520292917886
bg_random,63.068846319142864,30.398068329231624,,2023,0.09268492894868056
bg_random,67.9483666321157,24.597275980070695,,2023,0.050086699426174164
bg_random,61.76269550868823,27.642169083017244,,2023,0.049217187178631626
bg_random,61.20278204146931,28.126484821238385,,2023,0.843146026134491
bg_random,67.11635005695493,26.655434473064005,,2023,0.438244233528773
bg_random,68.30193390505617,27.773463824101924,,2023,0.45810602108637494
bg_random,61.04485343095013,27.03984480336937,,2023,0.023405916436104235
bg_random,60.797343333723504,24.996040516399397,,2023,0.11582227796316147
bg_random,64.64075074651208,25.2714039637126,,2023,0.05471511185411752
bg_random,66.5614339303704,28.599003246907905,,2023,0.19709170858065286
bg_random,62.45183531921143,21.191037623466013,,2023,0.26377468804518384
bg_random,62.03978698144334,21.94832281477069,,2023,0.0582504355115816
bg_random,62.57014264185845,23.746282036352216,,2023,0.26145796353618306
bg_random,65.00950071358709,25.886164092972376,,2023,0.9656692743301392
bg_random,60.48091343246959,26.24708936050953,,2023,0.1182470436906442
bg_random,62.35123307540398,21.995032411942866,,2023,0.03818793720953787
bg_random,62.78065049294752,25.396969902166905,,2023,0.11010227151079259
bg_random,68.32856553405387,25.29212949712047,,2023,0.3689085046450297
bg_random,61.25661131733935,22.935759684813927,,2023,0.0068805179713914795
bg_random,68.82132665532846,26.68510735776486,,2023,0.9199570218722025
bg_random,67.85245246404038,24.37348630585452,,2023,0.017099732533097267
bg_random,66.96072869384554,24.823268505313447,,2023,0.3338163495063782
bg_random,67.50724721248623,28.140307283389905,,2023,0.28222065170605976
bg_random,61.71873598388649,26.017292917578743,,2023,0.006296894668291013
bg_random,60.562740252799664,27.594011842920576,,2023,0.41486725211143494
bg_random,60.82844600182726,24.09504566197372,,2023,0.013340828862662116
bg_random,61.00500850163211,22.04158880350789,,2023,0.20361653715372086
bg_random,60.99784667637642,26.158267867287208,,2023,0.3008968656261762
bg_random,60.73299864399778,23.275658175751808,,2023,0.07214195281267166
bg_random,66.57523821992122,24.01652151158646,,2023,0.05320868703226248
bg_random,68.58750163623138,23.917909905395877,,2023,0.013060531423737606
bg_random,62.95573790472903,25.768149595825665,,2023,0.12991975992918015
bg_random,63.5313104735082,29.36856475240367,,2023,0.025423719858129818
bg_random,61.407504463491016,22.078938974501483,,2023,0.22958137653768063
bg_random,68.0674065302839,25.06725256183015,,2023,0.4051033854484558
bg_random,65.66197256157842,28.97248796574064,,2023,0.18787620961666107
bg_random,62.83641214705358,27.230722242125378,,2023,0.1056606291482846
bg_random,63.458047624944605,26.44753799820331,,2023,0.03779960680549266
bg_random,62.01338876980594,26.653895443435243,,2023,0.015189576583604017
bg_random,61.97750925546201,22.219569891227888,,2023,0.14389471399287382
bg_random,67.63607131886155,29.87769553796543,,2023,0.46511420607566833
bg_random,68.22819691669733,27.549860819467423,,2023,0.024838006727975426
bg_random,66.44649413610844,24.95142774508674,,2023,0.021662740330005665
bg_random,63.68239268193752,27.57720355252721,,2023,0.03891947865486145
bg_random,69.12046265661027,21.67176548683409,,2023,0.0030249392439145595
bg_random,67.08077985918261,27.723291202438105,,2023,0.08112909893194835
bg_random,64.26246699711962,30.189114920179826,,2023,0.03972881304798648
bg_random,62.25839113934034,25.12493894206199,,2023,0.45341487725575763
bg_random,65.73242520307298,26.270662185750364,,2023,0.04634160284573833
bg_random,61.9224892841179,24.317008919867867,,2023,0.30805128812789917
bg_random,61.98382542903683,23.30869959532248,,2023,0.008328346846004328
bg_random,61.240228882313176,26.3789441607474,,2023,0.11333969545861085
bg_random,60.467910465553686,26.03496884050804,,2023,0.2575000623861949
bg_random,68.99448532434815,26.87901277634407,,2023,0.4250702957312266
bg_random,67.22796135574706,29.155665030045984,,2023,0.687127431233724
bg_random,65.86150640255053,25.335594123429065,,2023,0.2774341901143392
bg_random,68.08489988419763,26.18848657078528,,2023,0.42733527223269147
bg_random,65.28540587681488,28.625248675022195,,2023,0.1907099336385727
bg_random,61.3082428158902,26.875282204386345,,2023,0.007690163950125377
bg_random,63.47099342463711,30.02315106159952,,2023,0.5848852296670278
bg_random,61.02755109534043,22.75611275874249,,2023,0.02209071380396684
bg_random,62.53619118225045,27.869603336468668,,2023,0.5736822088559469
bg_random,66.06032355660389,26.489563944128506,,2023,0.010995264009883007
bg_random,62.37071035783197,24.264645076991517,,2023,0.06770360718170802
bg_random,60.66624986794902,27.251627194160623,,2023,0.3358062741657098
bg_random,62.67551717303615,24.90733188598092,,2023,0.13070576141277948
bg_random,64.73477119698333,29.25554921669698,,2023,0.5819679498672485
bg_random,66.12925723876704,29.90184128120788,,2023,0.3445584451158841
bg_random,60.19539144125463,23.73221333717093,,2023,0.027517495055993397
bg_random,62.47924130032872,26.24068674870661,,2023,0.09014851956938703
bg_random,62.74685040962742,25.778431691040243,,2023,0.06278676788012187
bg_random,65.92284640009305,25.49121710208107,,2023,0.020874856660763424
bg_random,64.44616861918755,26.665077800860505,,2023,0.07607730105519295
bg_random,64.62959884809199,29.101508622491444,,2023,0.12386310721437137
bg_random,63.16111540942752,25.485598185992085,,2023,0.2865176113943259
bg_random,65.16158145108434,29.79763568617004,,2023,0.07413600800403704
bg_random,62.810680922196845,24.181464989838105,,2023,0.35633574426174164
bg_random,60.76120360239271,25.948940568853946,,2023,0.013675789892052611
bg_random,62.361910565550325,25.037147024084305,,2023,0.8780615131060282
bg_random,69.64794284505732,27.090069622101453,,2023,0.8373316129048666
bg_random,61.41008453864148,29.14265772815865,,2023,0.1255457972486814
bg_random,61.86037441552672,28.702864365739863,,2023,0.10698499778906505
bg_random,67.51086483259782,28.580997831039788,,2023,0.02389867790043354
bg_random,63.63240920616043,28.395418117754343,,2023,0.009576293407008052
bg_random,63.31732538499457,24.73370799619041,,2023,0.023770375022043783
bg_random,65.13265461101942,26.58109565888182,,2023,0.16084207346041998
bg_random,67.76487832640943,26.706927895077943,,2023,0.11662879834572475
bg_random,66.72050821844692,26.379073976005984,,2023,0.6892222762107849
bg_random,62.64193451435212,22.47097814019924,,2023,0.7285071015357971
bg_random,63.76135402851433,29.70166333047994,,2023,0.045499672235261336
bg_random,64.00354579233189,30.37076558395536,,2023,0.08763631419666733
