id,lat,lon,year,species,dataset,dataset_key,license
4879706410,68.709579,27.272771,2022,Chaetodermella luna,LajiGIS: Miscellaneous occurrences,128e38cb-9d38-4ecf-989a-1d66175c20e6,http://creativecommons.org/licenses/by/4.0/legalcode
4879706444,61.849204,24.243063,2022,Pseudomerulius aureus,LajiGIS: Miscellaneous occurrences,128e38cb-9d38-4ecf-989a-1d66175c20e6,http://creativecommons.org/licenses/by/4.0/legalcode
4879706464,68.251891,24.095368,2022,Phellopilus nigrolimitatus,LajiGIS: Miscellaneous occurrences,128e38cb-9d38-4ecf-989a-1d66175c20e6,http://creativecommons.org/licenses/by/4.0/legalcode
4879706485,60.531416,26.077506,2022,Pycnoporellus fulgens,LajiGIS: Miscellaneous occurrences,128e38cb-9d38-4ecf-989a-1d66175c20e6,http://creativecommons.org/licenses/by/4.0/legalcode
4879706509,68.707628,27.281359,2022,Chaetodermella luna,LajiGIS: Miscellaneous occurrences,128e38cb-9d38-4ecf-989a-1d66175c20e6,http://creativecommons.org/licenses/by/4.0/legalcode
4879706557,68.706097,27.268928,2022,Phellinus viticola,LajiGIS: Miscellaneous occurrences,128e38cb-9d38-4ecf-989a-1d66175c20e6,http://creativecommons.org/licenses/by/4.0/legalcode
4879706570,68.705992,27.283608,2022,Hydnellum caeruleum,LajiGIS: Miscellaneous occurrences,128e38cb-9d38-4ecf-989a-1d66175c20e6,http://creativecommons.org/licenses/by/4.0/legalcode
4879706631,68.236308,23.406972,2022,Microcalicium disseminatum,LajiGIS: Miscellaneous occurrences,128e38cb-9d38-4ecf-989a-1d66175c20e6,http://creativecommons.org/licenses/by/4.0/legalcode
4879706704,68.705328,27.283526,2022,Chaetodermella luna,LajiGIS: Miscellaneous occurrences,128e38cb-9d38-4ecf-989a-1d66175c20e6,http://creativecommons.org/licenses/by/4.0/legalcode
4879706722,68.705401,27.283058,2022,,LajiGIS: Miscellaneous occurrences,128e38cb-9d38-4ecf-989a-1d66175c20e6,http://creativecommons.org/licenses/by/4.0/legalcode
4879706790,68.704241,27.285091,2022,Chaetodermella luna,LajiGIS: Miscellaneous occurrences,128e38cb-9d38-4ecf-989a-1d66175c20e6,http://creativecommons.org/licenses/by/4.0/legalcode
4879706794,68.704933,27.283768,2022,Chaetodermella luna,LajiGIS: Miscellaneous occurrences,128e38cb-9d38-4ecf-989a-1d66175c20e6,http://creativecommons.org/licenses/by/4.0/legalcode
4879706843,68.706128,27.28287,2022,Hydnellum caeruleum,LajiGIS: Miscellaneous occurrences,128e38cb-9d38-4ecf-989a-1d66175c20e6,http://creativecommons.org/licenses/by/4.0/legalcode
4879706864,68.249962,24.086706,2022,Porodaedalea abietis,LajiGIS: Miscellaneous occurrences,128e38cb-9d38-4ecf-989a-1d66175c20e6,http://creativecommons.org/licenses/by/4.0/legalcode
4879706874,68.704241,27.285091,2022,Chaetodermella luna,LajiGIS: Miscellaneous occurrences,128e38cb-9d38-4ecf-989a-1d66175c20e6,http://creativecommons.org/licenses/by/4.0/legalcode
4879706875,68.215332,24.215644,2022,Phellinus viticola,LajiGIS: Miscellaneous occurrences,128e38cb-9d38-4ecf-989a-1d66175c20e6,http://creativecommons.org/licenses/by/4.0/legalcode
4879706928,68.704844,27.283742,2022,Postia sericeomollis,LajiGIS: Miscellaneous occurrences,128e38cb-9d38-4ecf-989a-1d66175c20e6,http://creativecommons.org/licenses/by/4.0/legalcode
4879706947,68.699887,27.276525,2022,Hydnellum caeruleum,LajiGIS: Miscellaneous occurrences,128e38cb-9d38-4ecf-989a-1d66175c20e6,http://creativecommons.org/licenses/by/4.0/legalcode
4879706974,68.232124,23.403757,2022,Chaetodermella luna,LajiGIS: Miscellaneous occurrences,128e38cb-9d38-4ecf-989a-1d66175c20e6,http://creativecommons.org/licenses/by/4.0/legalcode
4879706991,65.119698,28.811911,2022,Usnea subfloridana,LajiGIS: Miscellaneous occurrences,128e38cb-9d38-4ecf-989a-1d66175c20e6,http://creativecommons.org/licenses/by/4.0/legalcode
4879707015,68.274549,23.647136,2022,Postia sericeomollis,LajiGIS: Miscellaneous occurrences,128e38cb-9d38-4ecf-989a-1d66175c20e6,http://creativecommons.org/licenses/by/4.0/legalcode
4879707049,65.122872,28.924544,2022,Nephroma arcticum,LajiGIS: Miscellaneous occurrences,128e38cb-9d38-4ecf-989a-1d66175c20e6,http://creativecommons.org/licenses/by/4.0/legalcode
4879707115,68.251438,24.018546,2022,Postia sericeomollis,LajiGIS: Miscellaneous occurrences,128e38cb-9d38-4ecf-989a-1d66175c20e6,http://creativecommons.org/licenses/by/4.0/legalcode
4879707177,68.27604,23.646262,2022,Postia sericeomollis,LajiGIS: Miscellaneous occurrences,128e38cb-9d38-4ecf-989a-1d66175c20e6,http://creativecommons.org/licenses/by/4.0/legalcode
4879707179,68.196887,24.216846,2022,Phellinus lundellii,LajiGIS: Miscellaneous occurrences,128e38cb-9d38-4ecf-989a-1d66175c20e6,http://creativecommons.org/licenses/by/4.0/legalcode
4879707187,68.203295,24.200779,2022,Phellinidium ferrugineofuscum,LajiGIS: Miscellaneous occurrences,128e38cb-9d38-4ecf-989a-1d66175c20e6,http://creativecommons.org/licenses/by/4.0/legalcode
4879707240,68.707115,27.282389,2022,Hydnellum caeruleum,LajiGIS: Miscellaneous occurrences,128e38cb-9d38-4ecf-989a-1d66175c20e6,http://creativecommons.org/licenses/by/4.0/legalcode
4879707265,62.895924,27.592163,2022,Lactarius camphoratus,LajiGIS: Miscellaneous occurrences,128e38cb-9d38-4ecf-989a-1d66175c20e6,http://creativecommons.org/licenses/by/4.0/legalcode
4879707285,68.699531,27.290927,2022,Postia sericeomollis,LajiGIS: Miscellaneous occurrences,128e38cb-9d38-4ecf-989a-1d66175c20e6,http://creativecommons.org/licenses/by/4.0/legalcode
4879707314,68.202885,24.200926,2022,Porodaedalea abietis,LajiGIS: Miscellaneous occurrences,128e38cb-9d38-4ecf-989a-1d66175c20e6,http://creativecommons.org/licenses/by/4.0/legalcode
4879707315,68.705759,27.283729,2022,Phellopilus nigrolimitatus,LajiGIS: Miscellaneous occurrences,128e38cb-9d38-4ecf-989a-1d66175c20e6,http://creativecommons.org/licenses/by/4.0/legalcode
4879707327,61.84931,24.247882,2022,Pycnoporellus fulgens,LajiGIS: Miscellaneous occurrences,128e38cb-9d38-4ecf-989a-1d66175c20e6,http://creativecommons.org/licenses/by/4.0/legalcode
4879707334,68.705662,27.266159,2022,Phellinus viticola,LajiGIS: Miscellaneous occurrences,128e38cb-9d38-4ecf-989a-1d66175c20e6,http://creativecommons.org/licenses/by/4.0/legalcode
4879707354,68.710149,27.275492,2022,Postia sericeomollis,LajiGIS: Miscellaneous occurrences,128e38cb-9d38-4ecf-989a-1d66175c20e6,http://creativecommons.org/licenses/by/4.0/legalcode
4879707363,68.272264,23.647374,2022,Phellodon tomentosus,LajiGIS: Miscellaneous occurrences,128e38cb-9d38-4ecf-989a-1d66175c20e6,http://creativecommons.org/licenses/by/4.0/legalcode
4879707426,65.135499,28.853498,2022,Porodaedalea abietis,LajiGIS: Miscellaneous occurrences,128e38cb-9d38-4ecf-989a-1d66175c20e6,http://creativecommons.org/licenses/by/4.0/legalcode
4879707477,68.280247,23.651414,2022,Hydnellum caeruleum,LajiGIS: Miscellaneous occurrences,128e38cb-9d38-4ecf-989a-1d66175c20e6,http://creativecommons.org/licenses/by/4.0/legalcode
4879707488,68.231308,24.172468,2022,Meruliopsis taxicola,LajiGIS: Miscellaneous occurrences,128e38cb-9d38-4ecf-989a-1d66175c20e6,http://creativecommons.org/licenses/by/4.0/legalcode
4879707489,69.204203,27.46529,2022,Ceraceomyces borealis,LajiGIS: Miscellaneous occurrences,128e38cb-9d38-4ecf-989a-1d66175c20e6,http://creativecommons.org/licenses/by/4.0/legalcode
4879707502,68.214249,23.442833,2022,Postia sericeomollis,LajiGIS: Miscellaneous occurrences,128e38cb-9d38-4ecf-989a-1d66175c20e6,http://creativecommons.org/licenses/by/4.0/legalcode
4879707546,68.699335,27.290011,2022,Hydnellum scabrosum,LajiGIS: Miscellaneous occurrences,128e38cb-9d38-4ecf-989a-1d66175c20e6,http://creativecommons.org/licenses/by/4.0/legalcode
4879707566,68.355096,23.993529,2022,Chaetodermella luna,LajiGIS: Miscellaneous occurrences,128e38cb-9d38-4ecf-989a-1d66175c20e6,http://creativecommons.org/licenses/by/4.0/legalcode
6159721566,67.049362,26.258776,2025,Chaenotheca stemonea,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721567,67.64855,28.280294,2025,Calicium denigratum,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721574,67.491782,26.295891,2025,Calicium denigratum,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721576,67.648141,28.280931,2025,Cladonia parasitica,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721579,67.490626,26.298243,2025,Catinaria neuschildii,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721581,67.461814,29.807107,2025,Pseudographis pinicola,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721583,67.494554,26.295973,2025,Rinodina turfacea,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721590,67.495156,26.298343,2025,Buellia disciformis,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721591,67.465145,29.79931,2025,Pseudographis pinicola,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721592,67.460349,29.796335,2025,Chaenotheca subroscida,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721597,67.461694,29.807818,2025,Pseudographis pinicola,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721598,67.460582,29.795333,2025,Nephroma bellum,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721599,67.490645,26.296581,2025,Calicium denigratum,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721604,67.495037,26.299752,2025,Ramboldia elabens,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721605,67.497706,26.313605,2025,Buellia erubescens,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721610,67.490995,26.296453,2025,Alectoria sarmentosa,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721614,67.460143,29.803564,2025,Pseudographis pinicola,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721615,67.46203,29.802429,2025,Japewia subaurifera,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721617,67.493359,26.303875,2025,Calicium denigratum,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721621,67.647005,28.2816,2025,Cladonia parasitica,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721622,67.490261,26.301063,2025,Nephroma bellum,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721625,67.648339,28.284195,2025,Calicium denigratum,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721632,67.491023,26.298863,2025,Rostania pallida,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721635,67.462886,29.813083,2025,Alectoria sarmentosa,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721640,67.462923,29.798042,2025,Japewia subaurifera,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721644,67.050479,26.255938,2025,Japewia subaurifera,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721645,67.050892,26.254109,2025,Lecanora cadubriae,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721648,67.492614,26.295375,2025,Rinodina turfacea,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721652,67.050653,26.258621,2025,Chaenotheca subroscida,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721656,67.497194,26.313339,2025,Calicium denigratum,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721664,67.051,26.254083,2025,Chaenothecopsis fennica,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721665,67.491003,26.302492,2025,Arthopyrenia analepta,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721670,67.648417,28.281111,2025,Japewia subaurifera,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721672,67.464647,29.799064,2025,Rhodofomes roseus,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721675,67.460684,29.809103,2025,Pseudographis pinicola,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721677,67.498123,26.314436,2025,Rinodina turfacea,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721679,67.461915,29.802814,2025,Pseudographis pinicola,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721681,67.46381,29.810525,2025,Pseudographis pinicola,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721682,67.647817,28.28221,2025,Calicium denigratum,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721684,67.495024,26.300946,2025,Calicium denigratum,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721688,67.049359,26.25611,2025,Japewia subaurifera,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721689,67.647939,28.282617,2025,Bryoria fremontii,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721692,67.461886,29.813784,2025,Pseudographis pinicola,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721696,67.46347,29.814603,2025,Alectoria sarmentosa,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721700,67.461376,29.805956,2025,Pseudographis pinicola,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721702,67.490257,26.306377,2025,Calicium denigratum,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721703,67.492747,26.295043,2025,Pycnora xanthococca,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721706,67.45945,29.807811,2025,Japewia subaurifera,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721707,67.492309,26.295548,2025,Japewia subaurifera,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721708,67.490626,26.298243,2025,Rinodina turfacea,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721711,67.492426,26.295615,2025,Japewia subaurifera,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721713,67.462045,29.802595,2025,Pseudographis pinicola,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721716,67.463655,29.801404,2025,Nephroma bellum,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721722,67.490005,26.304043,2025,Ramboldia elabens,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721723,67.490608,26.302317,2025,Lecanora cadubriae,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721727,67.495174,26.298249,2025,Nephroma bellum,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721728,67.494715,26.297982,2025,Pycnora xanthococca,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721732,67.05055,26.253706,2025,Ramboldia elabens,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721733,67.490301,26.304058,2025,Ramboldia elabens,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721737,67.050096,26.254547,2025,Cladonia parasitica,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721740,67.461236,29.803178,2025,Pseudographis pinicola,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721741,67.465145,29.79931,2025,Chaenotheca stemonea,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721742,67.490994,26.29842,2025,Refractohilum galligenum,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721743,61.244352,25.066427,2025,Felipes leucopellaeus,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721746,67.491217,26.297945,2025,Rostania pallida,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721751,67.462923,29.798042,2025,Pseudographis pinicola,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721753,67.46122,29.805118,2025,Hypogymnia bitteri,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721754,67.646653,28.280756,2025,Calicium denigratum,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721757,67.491293,26.296866,2025,Pycnora xanthococca,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721758,61.244465,25.065563,2025,Felipes leucopellaeus,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721759,67.460059,29.804233,2025,Pseudographis pinicola,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721760,67.461384,29.802938,2025,Sclerophora pallida,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721761,67.461338,29.806606,2025,Pseudographis pinicola,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721762,67.489884,26.3051,2025,Ramboldia elabens,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721765,67.461425,29.806265,2025,Hypogymnia bitteri,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721769,67.462247,29.801285,2025,Alectoria sarmentosa,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721772,67.494554,26.295973,2025,Japewia tornoensis,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721775,67.05079,26.259077,2025,Japewia subaurifera,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721779,67.464152,29.805862,2025,Nephroma bellum,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721780,67.648339,28.284195,2025,Carbonicola myrmecina,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721782,67.460267,29.796934,2025,Alectoria sarmentosa,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721784,67.492998,26.3033,2025,Refractohilum galligenum,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721786,67.05055,26.253706,2025,Japewia subaurifera,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721787,67.491023,26.298863,2025,Nephroma bellum,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721788,67.461427,29.812817,2025,Pseudographis pinicola,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721791,67.46347,29.814603,2025,Chaenotheca stemonea,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721793,67.493505,26.306516,2025,Ramboldia elabens,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721794,67.490645,26.296581,2025,Pycnora xanthococca,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721796,67.46122,29.805118,2025,Japewia subaurifera,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721799,67.497722,26.319295,2025,Japewia tornoensis,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721800,67.492614,26.295375,2025,Nephroma bellum,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721801,61.240442,25.06745,2025,Bacidia laurocerasi,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721806,67.495039,26.296193,2025,Pycnora xanthococca,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721807,67.490914,26.296432,2025,Calicium denigratum,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721815,67.647973,28.282855,2025,Calicium denigratum,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721816,67.498123,26.314436,2025,Japewia tornoensis,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721818,67.646641,28.280025,2025,Cladonia parasitica,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721824,67.491765,26.296196,2025,Hertelidea botryosa,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721827,67.462045,29.802595,2025,Sclerophora pallida,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721831,67.460059,29.804233,2025,Alectoria sarmentosa,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721832,67.460763,29.807661,2025,Japewia subaurifera,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721833,67.495037,26.299752,2025,Japewia subaurifera,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721834,67.489722,26.304918,2025,Hertelidea botryosa,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
6159721837,67.050479,26.255938,2025,Japewia tornoensis,LajiGIS: Species monitoring sites,887bd779-6454-436f-b1f8-86b70488b59f,http://creativecommons.org/licenses/by/4.0/legalcode
